64,8913316.0
128,1.8138181E7
192,3.2004879E7
256,4.6858229E7
320,5.5976847E7
384,6.6344544E7
448,1.22149583E8
512,1.01166137E8
576,1.21110287E8
640,1.4350477E8
704,1.27197107E8
768,1.40118627E8
832,1.56341985E8
896,1.91919527E8
960,2.73460142E8
1024,2.85162077E8
1088,2.60510478E8
1152,2.50365477E8
1216,3.16507859E8
1280,2.26933906E8
1344,1.93608113E8
1408,2.31081779E8
1472,2.29697969E8
1536,1.89042128E8
1600,1.21556515E8
1664,1.26099781E8
1728,1.43989871E8
1792,1.50024007E8
1856,1.51410939E8
1920,1.74311498E8
1984,1.5673067E8
2048,1.66411113E8
2112,1.60432265E8
2176,2.41690884E8
2240,2.14566614E8
2304,2.53842629E8
2368,2.30005854E8
2432,2.18170934E8
2496,2.27125353E8
2560,2.24962386E8
2624,6.38451041E8
2688,7.84340088E8
2752,5.98188341E8
2816,4.06540553E8
2880,3.98726295E8
2944,2.60044158E8
3008,3.10005142E8
3072,2.86130868E8
3136,2.77833365E8
3200,2.80894624E8
3264,3.06886315E8
3328,2.92782217E8
3392,3.07505263E8
3456,3.28811363E8
3520,3.28264706E8
3584,3.55465732E8
3648,3.39374485E8
3712,4.18641887E8
3776,1.278905699E9
3840,6.98045147E8
3904,5.1037166E8
3968,7.43909609E8
4032,9.4895774E8
4096,1.036668615E9
4160,1.092120683E9
4224,1.061467069E9
4288,1.043472113E9
4352,1.099361057E9
4416,9.96606273E8
4480,1.072959707E9
4544,1.075924125E9
4608,1.159716506E9
4672,1.133094264E9
4736,1.084410432E9
4800,1.195637683E9
4864,1.336714391E9
4928,1.411320327E9
4992,1.250847426E9
5056,1.275807385E9
5120,1.374600846E9
5184,1.220499009E9
5248,1.271052633E9
5312,1.498142272E9
5376,8.80846491E8
5440,6.94598791E8
5504,6.83042301E8
5568,5.21919233E8
5632,5.35924265E8
5696,5.21349835E8
5760,6.14363918E8
5824,6.28244872E8
5888,5.86915213E8
5952,5.80615979E8
6016,1.626209985E9
6080,1.127915997E9
6144,1.587299885E9
6208,1.488899137E9
6272,1.07236265E9
6336,1.26549907E9
6400,1.586378357E9
6464,1.592443783E9
6528,1.927991242E9
6592,1.551848647E9
6656,1.55026E9
6720,1.386410337E9
6784,1.839029093E9
6848,1.985712937E9
6912,1.739341812E9
6976,1.822066757E9
7040,1.799724504E9
7104,1.787566026E9
7168,1.823043151E9
7232,1.205563534E9
7296,1.628878556E9
7360,2.07093952E9
7424,2.017925346E9
7488,1.284541344E9
7552,1.114065819E9
7616,1.868196745E9
7680,2.001841678E9
7744,1.916667268E9
7808,2.018087755E9
7872,2.034406582E9
7936,1.661916054E9
8000,1.116633957E9
8064,2.226072649E9
8128,2.333771855E9
8192,2.213484895E9
8256,2.0710752E9
8320,2.031861174E9
8384,2.012598894E9
8448,2.071310818E9
8512,2.038443804E9
8576,1.880975038E9
8640,2.080487463E9
8704,2.191853932E9
8768,2.171464441E9
8832,2.575985263E9
8896,2.21309934E9
8960,2.336201205E9
9024,2.35155572E9
9088,2.758490747E9
9152,2.560743232E9
9216,2.579332987E9
9280,2.403092446E9
9344,2.379590329E9
9408,2.315959421E9
9472,2.339358858E9
9536,2.311950341E9
9600,2.461955169E9
9664,2.553932178E9
9728,2.414992036E9
9792,2.598181172E9
9856,2.545809104E9
9920,2.591036309E9
9984,1.99619172E9
10048,2.630684979E9
10112,2.745633487E9
10176,3.026409843E9
10240,2.47461072E9
10304,2.849369096E9
10368,2.763415088E9
10432,2.879201212E9
10496,2.649554978E9
10560,2.742927437E9
10624,2.660394805E9
10688,2.623797594E9
10752,2.647251908E9
10816,2.723050225E9
10880,2.915942133E9
10944,2.711791348E9
11008,2.83511995E9
11072,3.164684574E9
11136,3.050670083E9
11200,3.179258583E9
11264,3.008436761E9
11328,2.899582651E9
11392,2.873398189E9
11456,2.162965615E9
11520,2.954991458E9
11584,3.009048556E9
11648,3.201367928E9
11712,3.196484188E9
11776,2.787776636E9
11840,2.136735189E9
11904,3.256636143E9
11968,1.794987137E9
12032,1.707207974E9
12096,9.35615366E8
12160,3.06336673E9
12224,3.262838556E9
12288,3.378311356E9
12352,2.817278538E9
12416,3.12254452E9
12480,3.191976645E9
12544,3.164234788E9
12608,3.131355679E9
12672,3.637822242E9
12736,3.478289594E9
12800,3.933273909E9
12864,2.749223967E9
12928,3.06739723E9
12992,3.387085943E9
13056,3.393809546E9
13120,3.353453616E9
13184,3.398575493E9
13248,3.346820566E9
13312,3.38695298E9
13376,3.519786634E9
13440,3.774745762E9
13504,3.983546393E9
13568,4.130482398E9
13632,4.170447436E9
13696,3.804575657E9
13760,3.789944955E9
13824,3.779138182E9
13888,3.073808925E9
13952,3.271036113E9
14016,3.515940843E9
14080,3.942550074E9
14144,3.70538905E9
14208,4.119267751E9
14272,2.463962839E9
14336,1.158516108E9
14400,3.518203779E9
14464,3.665989422E9
14528,3.523932253E9
14592,2.988513115E9
14656,3.214360433E9
14720,3.662346257E9
14784,3.540194426E9
14848,3.729019209E9
14912,3.823270743E9
14976,4.270844699E9
15040,4.276396879E9
15104,4.230677459E9
15168,4.225165405E9
15232,3.998154324E9
15296,4.126418852E9
15360,3.973526357E9
15424,3.915752903E9
15488,3.885458926E9
15552,4.3496846E9
15616,4.249807244E9
15680,2.720017992E9
15744,4.162642112E9
15808,4.270223491E9
15872,4.110761791E9
15936,4.446091483E9
16000,4.464592044E9
16064,2.868970984E9
16128,4.136520997E9
16192,4.485650493E9
16256,3.904090638E9
16320,4.580177324E9
16384,4.350333865E9
16448,2.347429727E9
16512,1.901488135E9
16576,1.687972468E9
16640,2.093552247E9
16704,4.612574913E9
16768,4.346264995E9
16832,4.57650559E9
16896,4.574125323E9
16960,4.535281209E9
17024,4.416272768E9
17088,4.741087564E9
17152,4.690441993E9
17216,4.446116938E9
17280,4.972329521E9
17344,4.779235899E9
17408,4.704403315E9
17472,4.678506211E9
17536,4.636498686E9
17600,5.031908489E9
17664,4.864805703E9
17728,5.067307086E9
17792,4.893010786E9
17856,4.282600187E9
17920,4.357011537E9
17984,4.329113481E9
18048,3.284616785E9
18112,3.854814661E9
18176,4.231478052E9
18240,4.773818927E9
18304,4.861814048E9
18368,4.723881543E9
18432,5.005780689E9
18496,5.649560805E9
18560,5.377120793E9
18624,4.859237846E9
18688,4.942572839E9
18752,5.248445713E9
18816,5.174972833E9
18880,4.424504712E9
18944,5.247783939E9
19008,5.528572359E9
19072,4.414345868E9
19136,5.541711666E9
19200,5.426648496E9
19264,5.48114426E9
19328,5.149410852E9
19392,5.651916573E9
19456,5.79615316E9
19520,5.363478989E9
19584,5.564833083E9
19648,5.217900503E9
19712,5.705406923E9
19776,6.240195497E9
19840,5.248340825E9
19904,4.634843091E9
19968,4.925710024E9
20032,5.179270199E9
20096,5.315948727E9
20160,4.31574657E9
20224,5.090702072E9
20288,5.258904869E9
20352,5.19664083E9
20416,4.560741911E9
20480,5.324277022E9
20544,4.488775545E9
20608,5.50305635E9
20672,3.276432597E9
20736,5.564045015E9
20800,5.436148656E9
20864,2.890800069E9
20928,4.230865781E9
20992,5.366233231E9
21056,3.711800744E9
21120,4.375441133E9
21184,5.458644878E9
21248,5.392688607E9
21312,5.386292506E9
21376,5.356584931E9
21440,5.16248236E9
21504,5.452492501E9
21568,5.739951845E9
21632,5.433484102E9
21696,4.169208201E9
21760,5.569235788E9
21824,5.792943731E9
21888,5.549710679E9
21952,5.680576799E9
22016,5.099874244E9
22080,5.121698862E9
22144,5.618552373E9
22208,3.89848001E9
22272,4.982715919E9
22336,6.06534762E9
22400,6.31711789E9
22464,6.078862688E9
22528,5.785343264E9
22592,6.134013511E9
22656,6.066955884E9
22720,5.986870074E9
22784,6.059641005E9
22848,6.21008223E9
22912,6.952546914E9
22976,6.484715561E9
23040,6.556784586E9
23104,6.394580682E9
23168,5.634947535E9
23232,6.117902219E9
23296,6.164803276E9
23360,3.79043985E9
23424,5.556226302E9
23488,5.999465853E9
23552,4.271948244E9
23616,6.225860213E9
23680,5.646328191E9
23744,6.581310338E9
23808,6.582707998E9
23872,7.340939056E9
23936,7.32442428E9
24000,5.848725604E9
24064,5.342652605E9
24128,6.584787946E9
24192,3.975466628E9
24256,4.253302678E9
24320,6.857379236E9
24384,5.989143256E9
24448,6.703508133E9
24512,6.666657443E9
24576,6.488702816E9
24640,4.160907539E9
24704,6.036514226E9
24768,6.462036816E9
24832,6.402785839E9
24896,3.765291555E9
24960,6.603843158E9
25024,5.838240562E9
25088,6.600341463E9
25152,6.80735443E9
25216,6.089750672E9
25280,5.405706531E9
25344,2.587726499E9
25408,5.844992726E9
25472,6.34497267E9
25536,6.684720648E9
25600,5.78225388E9
25664,5.23756755E9
25728,6.790528198E9
25792,5.913871977E9
25856,6.103342038E9
25920,6.38030609E9
25984,6.758264067E9
26048,7.420722338E9
26112,6.963870896E9
26176,6.982995302E9
26240,6.620279802E9
26304,6.460899767E9
26368,5.811688386E9
26432,6.793479687E9
26496,6.302874517E9
26560,6.746441168E9
26624,7.039595999E9
26688,6.613673985E9
26752,6.337163763E9
26816,6.502475323E9
26880,6.612879219E9
26944,3.043238709E9
27008,7.245810627E9
27072,8.178246934E9
27136,8.276043019E9
27200,7.31035051E9
27264,7.463098886E9
27328,7.60800577E9
27392,7.309567817E9
27456,7.425203522E9
27520,7.502083532E9
27584,7.481578443E9
27648,7.598486405E9
27712,5.539135482E9
27776,7.624233993E9
27840,7.439246055E9
27904,7.408911924E9
27968,7.850679735E9
28032,8.722621795E9
28096,8.835368071E9
28160,7.410768772E9
28224,7.798924349E9
28288,7.796709182E9
28352,7.355109185E9
28416,7.248169499E9
28480,6.290833001E9
28544,7.737085597E9
28608,7.850320048E9
28672,6.699549891E9
28736,3.465784411E9
28800,8.727293592E9
28864,8.549143012E9
28928,7.696801035E9
28992,8.561750863E9
29056,7.714479538E9
29120,8.821898526E9
29184,8.846131128E9
29248,8.712725369E9
29312,3.947399889E9
29376,2.96309442E9
29440,8.74650098E9
29504,6.50909409E9
29568,8.354838777E9
29632,8.236555893E9
29696,8.124827507E9
29760,8.819874364E9
29824,8.462043973E9
29888,7.64837558E9
29952,8.133321389E9
30016,8.371299491E9
30080,8.792848699E9
30144,8.183427427E9
30208,7.978879989E9
30272,9.034710453E9
30336,9.205812548E9
30400,9.235710705E9
30464,9.322282742E9
30528,8.913455173E9
30592,8.628497005E9
30656,8.695568489E9
30720,8.606445219E9
30784,8.807824783E9
30848,9.085410912E9
30912,9.099181248E9
30976,9.074977619E9
31040,8.112566874E9
31104,8.948691763E9
31168,9.177225034E9
31232,9.280052994E9
31296,9.071212658E9
31360,8.858179394E9
31424,9.400386369E9
31488,8.859536836E9
31552,9.110512821E9
31616,9.199755615E9
31680,8.83670683E9
31744,9.666818074E9
31808,8.936115184E9
31872,9.37608863E9
31936,9.230324044E9
32000,9.091442832E9
32064,8.561828066E9
32128,8.771600604E9
32192,9.112137143E9
32256,9.099548919E9
32320,9.077205756E9
32384,9.253909577E9
